"Title","Author","Recipient","Date","","","From","","","To","Collection"
"Vance154"," Kenneth M. McDonald "," Zebulon Baird Vance ","June 25, 1863","","Moore County","NC","Raleigh","","NC","Governor Zebulon Baird Vance Papers"
"Vance155"," M. E. Allen ,  F. E. Proctor "," Zebulon Baird Vance ","July 1, 1863","","Pitt County","NC","Raleigh","","NC","Governor Zebulon Baird Vance Papers"
"Vance155"," M. E. Allen ,  F. E. Proctor "," Zebulon Baird Vance ","July 1, 1863","","Pitt County","NC","Raleigh","","NC","Governor Zebulon Baird Vance Papers"
"Vance156"," Josiah  Coats "," Zebulon Baird Vance ","July 1, 1863","","Johnston County","NC","Raleigh","","NC","Governor Zebulon Baird Vance Papers"
"Vance157"," Mary A. Walker "," Zebulon Baird Vance ","July 1, 1863","Fayetteville","","NC","Raleigh","","NC","Governor Zebulon Baird Vance Papers"
"Vance158"," Joseph  Harper "," Zebulon Baird Vance ","July 2, 1863","","Chatham County","NC","Raleigh","","NC","Governor Zebulon Baird Vance Papers"
"Vance159"," Eliza  Godward "," Zebulon Baird Vance ","July 3, 1863","","Martin County","NC","Raleigh","","NC","Governor Zebulon Baird Vance Papers"
"Vance160"," John  Averett "," Zebulon Baird Vance ","July 5, 1863","","Pitt County","NC","Raleigh","","NC","Governor Zebulon Baird Vance Papers"
"Vance161"," Charles  Cison "," Zebulon Baird Vance ","July 8, 1863","","Transylvania County","NC","Raleigh","","NC","Governor Zebulon Baird Vance Papers"
"Vance162"," William  Richardson "," Zebulon Baird Vance ","July 20, 1863","","Ashe County","NC","Raleigh","","NC","Governor Zebulon Baird Vance Papers"
"Vance163"," Abetha A. Crowell "," Zebulon Baird Vance ","July 11, 1863","","Guilford County","NC","Raleigh","","NC","Governor Zebulon Baird Vance Papers"
"Vance164"," J. G. Reynolds "," Zebulon Baird Vance ","July 12, 1863","","","NC","Raleigh","","NC","Governor Zebulon Baird Vance Papers"
"Vance165"," William  Martin "," Zebulon Baird Vance ","July 13, 1863","","Burke County","NC","Raleigh","","NC","Governor Zebulon Baird Vance Papers"
"Vance166"," John S. Livingston "," Zebulon Baird Vance ","July 13, 1863","","Henderson County","NC","Raleigh","","NC","Governor Zebulon Baird Vance Papers"
"Vance167"," William A. E. Roberts "," Zebulon Baird Vance ","July 14, 1863","Kinston","","NC","Raleigh","","NC","Governor Zebulon Baird Vance Papers"
"Vance168"," Penelope  Forrest "," Zebulon Baird Vance ","July 15, 1863","","Greene County","NC","Raleigh","","NC","Governor Zebulon Baird Vance Papers"
"Vance169"," John L. Roberts "," Zebulon Baird Vance ","July 21, 1863","","Onslow County","NC","Raleigh","","NC","Governor Zebulon Baird Vance Papers"
"Vance17"," William W. Buchanan "," Zebulon Baird Vance ","November 19, 1862","","Mitchell County","NC","Raleigh","","NC","Governor Zebulon Baird Vance Papers"
"Vance170"," Berry  Thomas "," Zebulon Baird Vance ","July 23, 1863","","Pitt County","NC","Raleigh","","NC","Governor Zebulon Baird Vance Papers"
"Vance172"," Jesse P. Brown "," Zebulon Baird Vance ","July 25, 1863","","","NC","Raleigh","","NC","Governor Zebulon Baird Vance Papers"
"Vance173"," Alexander D. Bracy "," Zebulon Baird Vance ","July 28, 1863","","","NC","Raleigh","","NC","Governor Zebulon Baird Vance Papers"
"Vance174"," Randall  Moore "," Zebulon Baird Vance ","July 29, 1863","","Johnston County","NC","Raleigh","","NC","Governor Zebulon Baird Vance Papers"
"Vance175"," Martha A. Williams "," Zebulon Baird Vance ","July 29, 1863","","Wake County","NC","Raleigh","","NC","Governor Zebulon Baird Vance Papers"
"Vance176"," John A. Sykes "," Zebulon Baird Vance ","August 3, 1863","","","NC","Raleigh","","NC","Governor Zebulon Baird Vance Papers"
"Vance177"," Aaron  Peterson "," Zebulon Baird Vance ","August 3, 1863","","Sampson County","NC","Raleigh","","NC","Governor Zebulon Baird Vance Papers"
"Vance178"," Jesse J. Pouns "," Zebulon Baird Vance ","August 5, 1863","Wilmington","","NC","Raleigh","","NC","Governor Zebulon Baird Vance Papers"
"Vance18"," Thomas J. Gentle "," Zebulon Baird Vance ","November 22, 1862","","Wilkes County","NC","Raleigh","","NC","Governor Zebulon Baird Vance Papers"
"Vance180"," Betty  Horner "," Zebulon Baird Vance ","August 6, 1863","","Orange County","NC","Raleigh","","NC","Governor Zebulon Baird Vance Papers"
"Vance181"," Alfred  Gibson "," Zebulon Baird Vance ","August 9, 1863","","Caldwell County","NC","Raleigh","","NC","Governor Zebulon Baird Vance Papers"
"Vance182"," Elijah  Ange "," Zebulon Baird Vance ","August 10, 1863","","Pitt County","NC","Raleigh","","NC","Governor Zebulon Baird Vance Papers"
"Vance183"," John  Herring "," Zebulon Baird Vance ","August 12, 1863","","Wake County","NC","Raleigh","","NC","Governor Zebulon Baird Vance Papers"
"Vance184"," M. D. Laney "," Zebulon Baird Vance ","August 16, 1863","","Caldwell County","NC","Raleigh","","NC","Governor Zebulon Baird Vance Papers"
"Vance185"," Peter  Newton "," Zebulon Baird Vance ","August 17, 1863","","Lincoln County","NC","Raleigh","","NC","Governor Zebulon Baird Vance Papers"
"Vance187"," John H. Pless "," Zebulon Baird Vance ","August 18, 1863","","Haywood County","NC","Raleigh","","NC","Governor Zebulon Baird Vance Papers"
"Vance188"," Moses O. Sherrill "," Zebulon Baird Vance ","August 23, 1863","","Cabarrus County","NC","Raleigh","","NC","Governor Zebulon Baird Vance Papers"
"Vance189"," John  Roberts "," Zebulon Baird Vance ","August 27, 1863","","Caldwell County","NC","Raleigh","","NC","Governor Zebulon Baird Vance Papers"
"Vance19"," Charlotte  Rowell "," Zebulon Baird Vance ","November 23, 1862","","Brunswick County","NC","Raleigh","","NC","Governor Zebulon Baird Vance Papers"
"Vance190"," James  Hemby "," Zebulon Baird Vance ","September 4, 1863","","Greene County","NC","Raleigh","","NC","Governor Zebulon Baird Vance Papers"
"Vance191"," Roseann  Phillips "," Zebulon Baird Vance ","September 9, 1863","Kinston","","NC","Raleigh","","NC","Governor Zebulon Baird Vance Papers"
"Vance192"," James H. O. Daniel "," Zebulon Baird Vance ","September 12, 1863","","Wake County","NC","Raleigh","","NC","Governor Zebulon Baird Vance Papers"
"Vance193"," James C. Gibson "," Zebulon Baird Vance ","September 14, 1863","Wilmington","","NC","Raleigh","","NC","Governor Zebulon Baird Vance Papers"
"Vance194"," Jesse  Coppedge "," Zebulon Baird Vance ","September 19, 1863","","Nash County","NC","Raleigh","","NC","Governor Zebulon Baird Vance Papers"
"Vance195"," John W. Blackburn "," Zebulon Baird Vance ","September 22, 1863","","Robeson County","NC","Raleigh","","NC","Governor Zebulon Baird Vance Papers"
"Vance196"," Samuel  Tate "," Zebulon Baird Vance ","September 27, 1863","Morganton","","NC","Raleigh","","NC","Governor Zebulon Baird Vance Papers"
"Vance197"," J. W. Ellis "," Zebulon Baird Vance ","September 30, 1863","","Chatham County","NC","Raleigh","","NC","Governor Zebulon Baird Vance Papers"
"Vance198"," Lucian  Brown "," Zebulon Baird Vance ","October 1, 1863","","Chatham County","NC","Raleigh","","NC","Governor Zebulon Baird Vance Papers"
"Vance199"," J. D. Baker "," Zebulon Baird Vance ","October 6, 1863","","","NC","Raleigh","","NC","Governor Zebulon Baird Vance Papers"
"Vance2"," John L. Webb "," Zebulon Baird Vance ","November 2, 1862","","Rockingham County","NC","Raleigh","","NC","Governor Zebulon Baird Vance Papers"
"Vance20"," Isaac  Suttles "," Zebulon Baird Vance ","November 23, 1862","","Rutherford County","NC","Raleigh","","NC","Governor Zebulon Baird Vance Papers"
"Vance200"," James C. Gilson "," Zebulon Baird Vance ","October 7, 1863","Wilmington","","NC","Raleigh","","NC","Governor Zebulon Baird Vance Papers"
"Vance201"," M. P. Caudle "," Zebulon Baird Vance ","October 7, 1863","","Anson County","NC","Raleigh","","NC","Governor Zebulon Baird Vance Papers"
"Vance202"," Nancy M. Caldwell "," Zebulon Baird Vance ","October 8, 1863","","Catawba County","NC","Raleigh","","NC","Governor Zebulon Baird Vance Papers"
"Vance203"," Sallie A. Carter "," Zebulon Baird Vance ","October 8, 1863","","Hertford County","NC","Raleigh","","NC","Governor Zebulon Baird Vance Papers"
"Vance204"," Betsey  Lury "," Zebulon Baird Vance ","October 12, 1863","","Anson County","NC","Raleigh","","NC","Governor Zebulon Baird Vance Papers"
"Vance205"," Jacob  Herring "," Zebulon Baird Vance ","October 12, 1863","","Columbus County","NC","Raleigh","","NC","Governor Zebulon Baird Vance Papers"
"Vance206"," Thomas  Walters "," Zebulon Baird Vance ","October 18, 1863","","","NC","Raleigh","","NC","Governor Zebulon Baird Vance Papers"
"Vance207"," David F. West "," Zebulon Baird Vance ","October 15, 1863","","Gaston County","NC","Raleigh","","NC","Governor Zebulon Baird Vance Papers"
"Vance208"," Pattie  Vernon "," Zebulon Baird Vance ","October 16, 1863","","Rockingham County","NC","Raleigh","","NC","Governor Zebulon Baird Vance Papers"
"Vance209"," Jesse  Kinley "," Zebulon Baird Vance ","October 17, 1863","","Davidson County","NC","Raleigh","","NC","Governor Zebulon Baird Vance Papers"
"Vance21"," Jemima  Thomas "," Zebulon Baird Vance ","November 29, 1862","","Iredell County","NC","Raleigh","","NC","Governor Zebulon Baird Vance Papers"
"Vance210"," L. F. Holder "," Zebulon Baird Vance ","October 20, 1863","","Randolph County","NC","Raleigh","","NC","Governor Zebulon Baird Vance Papers"
"Vance211"," Elizabeth  Herrell "," Zebulon Baird Vance ","October 25, 1863","","","NC","Raleigh","","NC","Governor Zebulon Baird Vance Papers"
"Vance212"," Cicero F. Harris "," Zebulon Baird Vance ","October 25, 1863","Wilmington","","NC","Raleigh","","NC","Governor Zebulon Baird Vance Papers"
"Vance213"," William Rufus Raby "," Zebulon Baird Vance ","October 27, 1863","Raleigh","","NC","Raleigh","","NC","Governor Zebulon Baird Vance Papers"
"Vance214"," Armistead  Coffey "," Zebulon Baird Vance ","October 27, 1863","Raleigh","","NC","Raleigh","","NC","Governor Zebulon Baird Vance Papers"
"Vance215"," John  Hall "," Zebulon Baird Vance ","October 29, 1863","","Wilkes County","NC","Raleigh","","NC","Governor Zebulon Baird Vance Papers"
"Vance22"," Anthony W. Morgan "," Zebulon Baird Vance ","","","","NC","Raleigh","","NC","Governor Zebulon Baird Vance Papers"
"Vance23"," William N. Pierce "," Zebulon Baird Vance ","December 7, 1862","","Wilkes County","NC","Raleigh","","GA","Governor Zebulon Baird Vance Papers"
"Vance24"," Lucinda  Tweed "," Zebulon Baird Vance ","December 8, 1862","","Madison County","NC","Raleigh","","NC","Governor Zebulon Baird Vance Papers"
"Vance25"," Samuel C. Wilson "," Zebulon Baird Vance ","December 8, 1862","","Burke County","NC","Raleigh","","NC","Governor Zebulon Baird Vance Papers"
"Vance27"," John C. M. Justice "," Zebulon Baird Vance ","January 4, 1863","","Cumberland County","NC","Raleigh","","NC","Governor Zebulon Baird Vance Papers"
"Vance28"," John W. Whitworth "," Zebulon Baird Vance ","January 4, 1863","","Cleveland County","NC","Raleigh","","NC","Governor Zebulon Baird Vance Papers"
"Vance29"," Elizabeth  Nance "," Zebulon Baird Vance ","January 6, 1863","","Randolph County","NC","Raleigh","","NC","Governor Zebulon Baird Vance Papers"
"Vance3"," Elender  Gibson "," Zebulon Baird Vance ","November 3, 1862","","Caldwell County","NC","Raleigh","","NC","Governor Zebulon Baird Vance Papers"
"Vance30"," Isaac  Smith ,  William L. Saunders "," Jesse  Smith ,  Zebulon Baird Vance ","January 6, 1863","","","NC","Raleigh","","NC","Governor Zebulon Baird Vance Papers"
"Vance30"," Isaac  Smith ,  William L. Saunders "," Jesse  Smith ,  Zebulon Baird Vance ","January 6, 1863","","","NC","Raleigh","","NC","Governor Zebulon Baird Vance Papers"
"Vance30"," Isaac  Smith ,  William L. Saunders "," Jesse  Smith ,  Zebulon Baird Vance ","January 6, 1863","","","NC","Raleigh","","NC","Governor Zebulon Baird Vance Papers"
"Vance30"," Isaac  Smith ,  William L. Saunders "," Jesse  Smith ,  Zebulon Baird Vance ","January 6, 1863","","","NC","Raleigh","","NC","Governor Zebulon Baird Vance Papers"
"Vance31"," William  Core "," Zebulon Baird Vance ","January 12, 1863","","Guilford County","NC","Raleigh","","NC","Governor Zebulon Baird Vance Papers"
"Vance32"," McCoy  Johnson "," Zebulon Baird Vance ","January 15, 1863","","Johnston County","NC","Raleigh","","NC","Governor Zebulon Baird Vance Papers"
"Vance33"," Andrew R. Eaves "," Zebulon Baird Vance ","January 15, 1863","","Rutherford County","NC","Raleigh","","NC","Governor Zebulon Baird Vance Papers"
"Vance34"," Catherine  Hunt "," Zebulon Baird Vance ","January 15, 1863","","Randolph County","NC","Raleigh","","NC","Governor Zebulon Baird Vance Papers"
"Vance35"," B. B. Marley "," Zebulon Baird Vance ","January 15, 1863","","Randolph County","NC","Raleigh","","NC","Governor Zebulon Baird Vance Papers"
"Vance36"," John W. Evans "," Zebulon Baird Vance ","January 18, 1863","","Alleghany County","NC","Raleigh","","NC","Governor Zebulon Baird Vance Papers"
"Vance37"," B. B. Marley "," Zebulon Baird Vance ","January 25, 1863","","Randolph County","NC","Raleigh","","NC","Governor Zebulon Baird Vance Papers"
"Vance38"," Catherine A. Culpepper "," Zebulon Baird Vance ","January 26, 1863","","Franklin County","NC","Raleigh","","NC","Governor Zebulon Baird Vance Papers"
"Vance39"," William H. Pilkinton "," Zebulon Baird Vance ","February 1, 1863","","Johnston County","NC","Raleigh","","NC","Governor Zebulon Baird Vance Papers"
"Vance4"," Cass A. Marlow "," Zebulon Baird Vance ","November 4, 1862","","Wilkes County","NC","Raleigh","","NC","Governor Zebulon Baird Vance Papers"
"Vance40"," J. P. Whisnant "," Zebulon Baird Vance ","February 2, 1863","","Mcdowell County","NC","Raleigh","","NC","Governor Zebulon Baird Vance Papers"
"Vance41"," David G. Morrow "," Zebulon Baird Vance ","February 3, 1863","","Rutherford County","NC","Raleigh","","NC","Governor Zebulon Baird Vance Papers"
"Vance43"," Margaret W. Harrel ,  Margaret M. Smith ,  Nancy  Hines "," Zebulon Baird Vance ","February 9, 1863","","Wayne County","NC","Raleigh","","NC","Governor Zebulon Baird Vance Papers"
"Vance43"," Margaret W. Harrel ,  Margaret M. Smith ,  Nancy  Hines "," Zebulon Baird Vance ","February 9, 1863","","Wayne County","NC","Raleigh","","NC","Governor Zebulon Baird Vance Papers"
"Vance43"," Margaret W. Harrel ,  Margaret M. Smith ,  Nancy  Hines "," Zebulon Baird Vance ","February 9, 1863","","Wayne County","NC","Raleigh","","NC","Governor Zebulon Baird Vance Papers"
"Vance44"," Thomas M. Walker "," Zebulon Baird Vance ","February 13, 1863","","Polk County","NC","Raleigh","","NC","Governor Zebulon Baird Vance Papers"
"Vance45"," J. W. Parlier "," Zebulon Baird Vance ","February 14, 1863","","Wilkes County","NC","Raleigh","","NC","Governor Zebulon Baird Vance Papers"
"Vance46"," Mary H. Wiliams "," Zebulon Baird Vance ","February 15, 1863","","Wake County","NC","Raleigh","","NC","Governor Zebulon Baird Vance Papers"
"Vance48"," Edward D. Hawkins "," Zebulon Baird Vance ","February 15, 1863","","Rutherford County","NC","Raleigh","","NC","Governor Zebulon Baird Vance Papers"
"Vance49"," Martha B. E. Curtis "," Zebulon Baird Vance ","February 15, 1863","","Buncombe County","NC","Raleigh","","NC","Governor Zebulon Baird Vance Papers"
"Vance5"," Lydia A. Bolton "," Zebulon Baird Vance ","November 5, 1862","","Guilford County","NC","Raleigh","","NC","Governor Zebulon Baird Vance Papers"
"Vance50"," G. W. Shackleford "," Zebulon Baird Vance ","February 17, 1863","Asheville","","NC","Raleigh","","NC","Governor Zebulon Baird Vance Papers"
"Vance51"," ""Confederate Frends""   "," Zebulon Baird Vance ","February 17, 1863","","Yadkin County","NC","Raleigh","","NC","Governor Zebulon Baird Vance Papers"
"Vance52"," Beady A. Alley "," Zebulon Baird Vance ","February 18, 1863","","Franklin County","NC","Raleigh","","NC","Governor Zebulon Baird Vance Papers"
"Vance53"," Ichabod C. West "," Zebulon Baird Vance ","February 19, 1865","","Sampson County","NC","Raleigh","","NC","Governor Zebulon Baird Vance Papers"
"Vance54"," Robert  Rice "," Zebulon Baird Vance ","March 1, 1863","","Alamance County","NC","Raleigh","","NC","Governor Zebulon Baird Vance Papers"
"Vance55"," Elizabeth  Weadon "," Zebulon Baird Vance ","March 2, 1863","","Rockingham County","NC","Raleigh","","NC","Governor Zebulon Baird Vance Papers"
"Vance56"," G. S. McClintock "," Zebulon Baird Vance ","March 2, 1863","","Guilford County","NC","Raleigh","","NC","Governor Zebulon Baird Vance Papers"
"Vance57"," Pleasant  Black "," Zebulon Baird Vance ","March 3, 1863","","Rockingham County","NC","Raleigh","","NE","Governor Zebulon Baird Vance Papers"
"Vance58"," G. P. Formyduval "," Zebulon Baird Vance ","March 3, 1863","","Columbus County","NC","Raleigh","","NC","Governor Zebulon Baird Vance Papers"
"Vance59"," Michael  Bollinger "," Zebulon Baird Vance ","March 4, 1863","","Catawba County","NC","Raleigh","","NC","Governor Zebulon Baird Vance Papers"
"Vance6"," Archibald  Curlee "," Zebulon Baird Vance ","November 6, 1862","","Union County","NC","Raleigh","","NC","Governor Zebulon Baird Vance Papers"
"Vance60"," William S. McDonald "," Zebulon Baird Vance ","March 6, 1863","Goldsboro","","NC","Raleigh","","NC","Governor Zebulon Baird Vance Papers"
"Vance61"," Margaret  Phelps "," Zebulon Baird Vance ","March 6, 1863","","Brunswick County","NC","Raleigh","","NC","Governor Zebulon Baird Vance Papers"
"Vance62"," Andrew J. Busick "," Zebulon Baird Vance ","March 8, 1863","","Guilford County","NC","Raleigh","","NC","Governor Zebulon Baird Vance Papers"
"Vance63"," G. W. Bristol "," Zebulon Baird Vance ","March 10, 1863","","","NC","Raleigh","","NC","Governor Zebulon Baird Vance Papers"
"Vance64"," David H. Sherrill "," Zebulon Baird Vance ","March 11, 1863","","Greene County","NC","Raleigh","","NC","Governor Zebulon Baird Vance Papers"
"Vance65"," Ann  McCormick "," Zebulon Baird Vance ","March 11, 1863","High Point","Guilford County","NC","Raleigh","","NC","Governor Zebulon Baird Vance Papers"
"Vance66"," Cotton  Blaine "," Zebulon Baird Vance ","March 15, 1863","","Ashe County","NC","Raleigh","","NC","Governor Zebulon Baird Vance Papers"
"Vance68"," William  Newell "," Zebulon Baird Vance ","March 16, 1863","Raleigh","","NC","Raleigh","","NC","Governor Zebulon Baird Vance Papers"
"Vance69"," James G. Wiseman "," Zebulon Baird Vance ","March 16, 1863","","Mitchell County","NC","Raleigh","","NC","Governor Zebulon Baird Vance Papers"
"Vance7"," G. M. Webb "," Zebulon Baird Vance ","November 6, 1862","","Rutherford County","NC","Raleigh","","NC","Governor Zebulon Baird Vance Papers"
"Vance70"," William  Core "," Zebulon Baird Vance ","March 19, 1863","","Guilford County","NC","Raleigh","","NC","Governor Zebulon Baird Vance Papers"
"Vance71"," A. W. Zachery "," Zebulon Baird Vance ","March 22, 1863","","Jackson County","NC","Raleigh","","NC","Governor Zebulon Baird Vance Papers"
"Vance72"," Elias G. Green "," Zebulon Baird Vance ","March 22, 1863","Kinston","","NC","Raleigh","","NC","Governor Zebulon Baird Vance Papers"
"Vance73"," M. P. Lytle "," Zebulon Baird Vance ","March 25, 1863","","Buncombe County","NC","Raleigh","","NC","Governor Zebulon Baird Vance Papers"
"Vance74"," Ezra  Bullock "," Zebulon Baird Vance ","March 26, 1863","Hamilton","Edgecombe County","NC","Raleigh","","NC","Governor Zebulon Baird Vance Papers"
"Vance75"," J. A. Goode ,  J. W. Harris "," Zebulon Baird Vance ","March 28, 1863","","Rutherford County","NC","Raleigh","","NC","Governor Zebulon Baird Vance Papers"
"Vance75"," J. A. Goode ,  J. W. Harris "," Zebulon Baird Vance ","March 28, 1863","","Rutherford County","NC","Raleigh","","NC","Governor Zebulon Baird Vance Papers"
"Vance76"," Benjamin  Hall "," Zebulon Baird Vance ","March 30, 1863","","Wilkes County","NC","Raleigh","","NC","Governor Zebulon Baird Vance Papers"
"Vance77"," Robert  Hall "," Zebulon Baird Vance ","March 30, 1863","","Wilkes County","NC","Raleigh","","NC","Governor Zebulon Baird Vance Papers"
"Vance78"," Henry  Johnson "," Zebulon Baird Vance ","March 30, 1863","","Forsyth County","NC","Raleigh","","NC","Governor Zebulon Baird Vance Papers"
"Vance79"," Elihu  Chambers "," Zebulon Baird Vance ","March 31, 1863","Asheville","","NC","Raleigh","","NC","Governor Zebulon Baird Vance Papers"
"Vance81"," Sarah E. Dicken "," Zebulon Baird Vance ","April 6, 1863","","Halifax County","NC","Raleigh","","NC","Governor Zebulon Baird Vance Papers"
"Vance82"," Levi K. Walker "," Zebulon Baird Vance ","April 9, 1863","","Guilford County","NC","Raleigh","","NC","Governor Zebulon Baird Vance Papers"
"Vance83"," Benjamin  Gurley "," Zebulon Baird Vance ","April 10, 1863","Weldon","Stanly County","NC","Raleigh","","NC","Governor Zebulon Baird Vance Papers"
"Vance84"," Elnori  Cauble "," Zebulon Baird Vance ","April 10, 1863","","Rowan County","NC","Raleigh","","NC","Governor Zebulon Baird Vance Papers"
"Vance85"," Mahata Bell Boykin "," Zebulon Baird Vance ","April 11, 1863","","Johnston County","NC","Raleigh","","NC","Governor Zebulon Baird Vance Papers"
"Vance86"," Elizabeth  Thrower "," Zebulon Baird Vance ","April 13, 1863","","Moore County","NC","Raleigh","","NC","Governor Zebulon Baird Vance Papers"
"Vance87"," Isaac  Miller Sr."," Zebulon Baird Vance ","April 13, 1863","","Davidson County","NC","Raleigh","","NC","Governor Zebulon Baird Vance Papers"
"Vance88"," Jesse M. Corn "," Zebulon Baird Vance ","April 16, 1863","","Henderson County","NC","Raleigh","","NC","Governor Zebulon Baird Vance Papers"
"Vance89"," Ellen  Walters "," Zebulon Baird Vance ","April 17, 1863","","Chatham County","NC","Raleigh","","NC","Governor Zebulon Baird Vance Papers"
"Vance9"," Abraham L. Corpening "," Zebulon Baird Vance ","November 9, 1862","","Macon County","NC","Raleigh","","NC","Governor Zebulon Baird Vance Papers"
"Vance90"," Fereby J. Core "," Zebulon Baird Vance ","April 19, 1863","","Cumberland County","NC","Raleigh","","NC","Governor Zebulon Baird Vance Papers"
"Vance91"," John  Lonon "," Zebulon Baird Vance ","April 21, 1863","","Cherokee County","NC","Raleigh","","NC","Governor Zebulon Baird Vance Papers"
"Vance92"," Tabuna  Downs "," Zebulon Baird Vance ","April 21, 1863","","Beaufort County","NC","Raleigh","","NC","Governor Zebulon Baird Vance Papers"
"Vance93"," Daniel E. Ridenhour "," Zebulon Baird Vance ","April 23, 1863","","Rowan County","NC","Raleigh","","NC","Governor Zebulon Baird Vance Papers"
"Vance94"," George W. Cameron "," Zebulon Baird Vance ","April 23, 1863","","Cumberland County","NC","Raleigh","","NC","Governor Zebulon Baird Vance Papers"
"Vance95"," William C. Rough "," Zebulon Baird Vance ","April 26, 1863","Holtsburg","","NC","Raleigh","","NC","Governor Zebulon Baird Vance Papers"
"Vance97"," Wilburn  Garren "," Zebulon Baird Vance ","April 27, 1863","","Henderson County","NC","Raleigh","","NC","Governor Zebulon Baird Vance Papers"
"Vance98"," John L. Caddell "," Zebulon Baird Vance ","April 27, 1863","","Robeson County","NC","Raleigh","","NC","Governor Zebulon Baird Vance Papers"
"W.A.Martin1"," William A. Martin "," Rebecca Emma Fielding Martin ","April 8, 1862","","","NC","","","SC","William A. Martin Papers, 1862-1864"
"W.A.Martin8"," William A. Martin "," Rebecca Emma Fielding Martin ","April 25, 1864","Kinston","Lenoir County","NC","","","SC","William A. Martin Papers, 1862-1864"
"W.A.Martin9"," William A. Martin "," Rebecca Emma Fielding Martin ","April 30, 1864","Kinston","Lenoir County","NC","","","SC","William A. Martin Papers, 1862-1864"
"Wester1"," Thomas C. Wester "," Sarah E. Wester ","January 5, 1864","Wilmington","","NC","","Franklin County","NC","Thomas C. Wester papers"
"Wester2"," Sarah E. Wester ,  Daniel  Wester "," Thomas C. Wester ","May 17, 1864","","Franklin County","NC","","","","Thomas C. Wester papers"
"Wester2"," Sarah E. Wester ,  Daniel  Wester "," Thomas C. Wester ","May 17, 1864","","Franklin County","NC","","","","Thomas C. Wester papers"
"Wester6"," Thomas C. Wester "," Daniel  Wester ","December 23, 1864","Goldsboro","","NC","","Franklin County","NC","Thomas C. Wester papers"
"Wester7"," Thomas C. Wester "," Daniel  Wester ","January 26, 1865","Raleigh","","NC","","Franklin County","NC","Thomas C. Wester papers"
"Wester8"," Thomas C. Wester "," Daniel  Wester ","February 3, 1865","Raleigh","","NC","","Franklin County","NC","Thomas C. Wester papers"
"Wester9"," Thomas C. Wester "," Sarah E. Wester ","February 4, 1865","Raleigh","","NC","","Franklin County","NC","Thomas C. Wester papers"
"Whitfield1"," John W. Whitfield "," Mary E. Whitfield ","","Wilmington","","NC","","Nash County","NC","John W. Whitfield Papers, 1851 (1855-1863) 1907 "
"Whitfield2"," John W. Whitfield "," Mary E. Whitfield ","June 12, 1862","Wilmington","","NC","","Nash County","NC","John W. Whitfield Papers, 1851 (1855-1863) 1907 "
"Whitfield3"," John W. Whitfield "," Mary E. Whitfield ","June 13, 1862","Wilmington","","NC","","Nash County","NC","John W. Whitfield Papers, 1851 (1855-1863) 1907 "
"Whitner2"," Julius  Seitz "," Eliza  Whitner ","July 5, 1861","Raleigh","Wake County","NC","","Catawba County","NC","Eliza Whitner Papers"
"Whitner3"," P. Sydney Whitner "," Eliza  Whitner ","July 26, 1861","Raleigh","Wake County","NC","","Catawba County","NC","Eliza Whitner Papers"
"Whitner4"," Daniel H. Whitner "," Eliza  Whitner ","December 14, 1861","Raleigh","Wake County","NC","","Catawba County","NC","Eliza Whitner Papers"
"Whitner5"," P. Sydney Whitner "," Eliza  Whitner ","February 2, 1862","New Bern","Craven County","NC","","Catawba County","NC","Edmonston-Kelly Family Papers "
"Williams-Womble2"," George A. Williams "," ""Dear Mother""   ","November 15, 1861","Carolina City","","NC","","","","George A. Williams Letters"
"Williams-Womble3"," George A. Williams "," Mary  Williams ","December 8, 1861","Carolina City","","NC","","Orange County","NC","George A. Williams Letters"
"Williams10"," John Wesley Williams "," F. H. Williams ","December 30, 1861","Raleigh","","NC","","Onslow County","NC","John Wesley Williams Papers, 1861-1863"
"Williams11"," F. H. Williams ,  Marian  Williams "," John Wesley Williams ","January 3, 1862","","Onslow County","NC","","","","John Wesley Williams Papers, 1861-1863"
"Williams11"," F. H. Williams ,  Marian  Williams "," John Wesley Williams ","January 3, 1862","","Onslow County","NC","","","","John Wesley Williams Papers, 1861-1863"
"Williams12"," John Wesley Williams "," F. H. Williams ","January 9, 1862","Raleigh","","NC","","Onslow County","NC","John Wesley Williams Papers, 1861-1863"
"Williams14"," John Wesley Williams "," F. H. Williams ","January 22, 1862","New Bern","","NC","","Onslow County","NC","John Wesley Williams Papers, 1861-1863"
"Williams15"," Roxy A. Sandlin ,  Jane  Sandlin "," John Wesley Williams ","February 5, 1862","","Duplin County","NC","","","","John Wesley Williams Papers, 1861-1863"
"Williams15"," Roxy A. Sandlin ,  Jane  Sandlin "," John Wesley Williams ","February 5, 1862","","Duplin County","NC","","","","John Wesley Williams Papers, 1861-1863"
"Williams16"," F. H. Williams ,  Ann E. Williams ,  Elizabeth Jane Williams "," John Wesley Williams ","February 7, 1862","","Onslow County","NC","","","","John Wesley Williams Papers, 1861-1863"
"Williams16"," F. H. Williams ,  Ann E. Williams ,  Elizabeth Jane Williams "," John Wesley Williams ","February 7, 1862","","Onslow County","NC","","","","John Wesley Williams Papers, 1861-1863"
"Williams16"," F. H. Williams ,  Ann E. Williams ,  Elizabeth Jane Williams "," John Wesley Williams ","February 7, 1862","","Onslow County","NC","","","","John Wesley Williams Papers, 1861-1863"
